Cust_Num,Comp_Name,First_Name,Last_Name,Phone_Num,Street_Address,City,State,Zip,Category
TN-1045,Tran-Allen Beverages,Cristina,Kirk,(907) 555-0816,7030 Rosewood Street ,Cleveland,TN,37312,Reseller
TN-1046,Willis-Rollins Group,Nash,Gould,(597) 555-6561,376 East Evergreen Street ,Nashville,TN,37205,Reseller
TN-1047,Morse  Inc.,Virginia,Mercado,(724) 555-1824,74 Beech Drive ,Hixson,TN,37343,Reseller
TN-1048,Alvarez  Liquors,Jesus,Whitaker,(834) 555-6583,596 E. Roberts Road ,Clarksville,TN,37040,Reseller
TN-1049,Watson-Joseph Liquors,Raiden,Miles,(456) 555-8061,78 Philmont St. ,Powell,TN,37849,Reseller
TN-1050,"Gonzalez, Hill, and Harper Wine & Liquor",Brycen,Downs,(620) 555-6867,338 Woodside Ave. ,Collierville,TN,38017,Reseller
TN-1051,Hurried Hen Deli,Lee,Martinez,(822) 555-8694,5 Bowman Street ,Tullahoma,TN,37388,Retailer
TN-1052,"Salazar, Gibson, and Lee ",Makenzie,Bell,(631) 555-2561,952 Locust Circle ,Cookeville,TN,38501,Reseller
TN-1053,Green-Bennett Restaurants,Jacqueline,Pugh,(591) 555-1675,737 Pin Oak Dr. ,Kingsport,TN,37660,Reseller
TN-1054,Simon-Wright ,Rhett,Kemp,(710) 555-1762,431 Augusta St. ,Shelbyville,TN,37160,Reseller
TN-1055,"Garcia, Thomas, and Wolfe Group",Donovan,Salazar,(818) 555-1029,94 Jockey Hollow St. ,Cordova,TN,38016,Reseller
TN-1056,"Leach, Park, and Horton ",Chaya,Dillon,(206) 555-4862,315 West Hill Drive ,Ooltewah,TN,37363,Reseller
TX-1001,Questionable Profit,Aubree,Allison,(935) 555-7605,672 Lantern St. ,Houston,TX,77016,Retailer
TX-1002,Yates  Wines,Leia,Jones,(887) 555-1920,6 Galvin St. ,El Paso,TX,79930,Reseller
TX-1003,Carpenter  Wine & Spirits,Mauricio,Costa,(602) 555-2073,639 N. Howard Ave. ,Victoria,TX,77904,Reseller
TX-1004,Lazy Day Deli,Shania,Kelly,(730) 555-7504,8977C Military Ave. ,Copperas Cove,TX,76522,Retailer
TX-1005,Tranquil Cup Restaurant,Reece,Harper,(867) 555-3380,469 Brook St. ,San Antonio,TX,78213,Retailer
TX-1006,"Carroll, Perry, and Morales Beverages",Izabelle,Higgins,(939) 555-8503,23 Market Ave. ,Corpus Christi,TX,78418,Reseller
TX-1007,Stevenson  Liquors,Ashtyn,Wood,(921) 555-9798,417 Jackson Street ,Lake Jackson,TX,77566,Reseller
TX-1008,The Black Crow Inn,Landen,Monroe,(854) 555-9039,22 Arcadia St. ,Fort Worth,TX,76110,Retailer
TX-1009,"Ray, Roberts, and King Purveyors",Imani,Sparks,(505) 555-0867,64 Mayfair Street ,Richardson,TX,75080,Reseller
TX-1010,Casey-Lyons Wines,Susan,Neal,(919) 555-2164,53 Thomas St. ,Laredo,TX,78043,Reseller
TX-1011,Rangel  LLC,Frida,Jordan,(988) 555-9698,1 West Ave. ,San Antonio,TX,78247,Reseller
TX-1012,Ward  Stores,Jordon,Downs,(694) 555-4017,7922 Shadow Brook Road ,Odessa,TX,79762,Reseller
TX-1013,"Schaefer, Sanders, and King Restaurants",Gracelyn,Wood,(711) 555-1647,130 Southampton St. ,San Antonio,TX,78242,Reseller
TX-1014,Hill-Khan Inc.,Danna,Bryan,(558) 555-9265,79 Yukon Street ,El Paso,TX,79925,Reseller
TX-1015,True Leaf Beverages,Milagros,Walter,(535) 555-9332,54 Argyle Lane ,San Marcos,TX,78666,Retailer
TX-1016,The Lopsided Measure Diner,Maeve,Parsons,(918) 555-7004,43 Argyle Ave. ,Plano,TX,75074,Retailer
TX-1017,Rodriguez-Reyes Restaurant Group,Izabelle,Pineda,(776) 555-6509,683 Riverside Court ,Katy,TX,77450,Reseller
TX-1018,Gardner-Miller Restaurant Group,Charlie,Hanna,(768) 555-9540,88 Warren Street ,Houston,TX,77042,Reseller
TX-1019,Golden Gate,Brielle,Campos,(706) 555-4835,46 Briarwood Street ,Mesquite,TX,75149,Retailer
TX-1020,Gonzalez  Purveyors,Gloria,Buckley,(794) 555-6275,833 Fulton St. ,San Antonio,TX,78227,Reseller
TX-1021,Luna  ,Brooks,Spence,(768) 555-2361,448 Alderwood Drive ,Dickinson,TX,77539,Reseller
TX-1022,Sanford  Purveyors,Rodney,Esparza,(734) 555-6591,9868 Birch Hill Dr. ,Sugar Land,TX,77478,Reseller
TX-1023,Little  Wine & Liquor,Ashley,Barnett,(532) 555-1213,66 NW. Sulphur Springs Dr. ,Arlington,TX,76016,Reseller
TX-1024,"Brown, Fletcher, and Dickerson Wines",Jazmyn,Medina,(434) 555-6894,442 SW. Nut Swamp Ave. ,Houston,TX,77079,Reseller
TX-1025,The Talented Tortoise,Lance,Moon,(426) 555-2785,8087 Gregory Street ,San Antonio,TX,78229,Retailer
TX-1026,Fitzgerald-Booth Purveyors,Laylah,Burch,(800) 555-5535,650 Bank Dr. ,Plano,TX,75025,Reseller
TX-1027,Long  Inc.,Howard,Rios,(202) 555-3498,22 NE. Brookside Street ,El Paso,TX,79924,Reseller
TX-1028,Ceaseless Sign Restaurant,Regina,Stafford,(277) 555-0193,274 Central Road ,Baytown,TX,77520,Retailer
TX-1029,"Lozano, Davis, and Saunders ",Kevin,Garza,(485) 555-6855,9602 Wagon Lane ,Cedar Hill,TX,75104,Reseller
TX-1030,Chavez-Schneider Beverages,Payton,Stevenson,(673) 555-3613,166 NW. Sunbeam Dr. ,Weslaco,TX,78596,Reseller
TX-1031,Maxwell Johnson  Wines,Kaitlin,Beard,(463) 555-4182,49 Olive Ave. ,Texarkana,TX,75501,Reseller
TX-1032,Material Distance Restaurant,Joshua,Reeves,(593) 555-4636,481 Arlington St. ,Arlington,TX,76014,Retailer
TX-1033,"Hickman, Parks, and Martin ",Kiersten,Crosby,(237) 555-4568,58 Beech Drive ,Odessa,TX,79761,Reseller
TX-1034,Snyder  LLC,Kyson,Short,(277) 555-6140,8441 Creek St. ,Richmond,TX,77469,Reseller
TX-1035,Howard  Restaurants,Phillip,Berg,(620) 555-9139,1 SE. Rock Creek St. ,Dallas,TX,75240,Reseller
TX-1036,The Lean Lemon,Janiya,Raymond,(460) 555-7411,548 Kingston Road ,Houston,TX,77026,Retailer
TX-1037,Cooper-Garrett Inc.,Desirae,Hull,(714) 555-0977,8 Old York St. ,Galveston,TX,77550,Reseller
TX-1038,Habitual Rabbit Deli,Cadence,Mahoney,(459) 555-8144,45 Pennsylvania St. ,Austin,TX,78745,Retailer
TX-1039,Schwartz  Liquors,Edward,Hinton,(374) 555-3540,76 W. St Paul Rd. ,El Paso,TX,79907,Reseller
TX-1040,May-Gallagher ,Taryn,Casey,(734) 555-0083,9620 Country Club Ave. ,Deer Park,TX,77536,Reseller
TX-1041,Sandoval-Ellis Restaurant Group,Kirsten,Forbes,(236) 555-6099,98 Briarwood Street ,Vidor,TX,77662,Reseller
TX-1042,Staking Cup,Arthur,Franco,(398) 555-9930,9456 Edgewater Road ,Austin,TX,78759,Retailer
TX-1043,Chavez-Cole Wines,Fernanda,Hickman,(450) 555-2710,596 West Gulf Avenue ,Dayton,TX,77535,Reseller
TX-1044,Reyes-Diaz LLC,Aden,Vega,(738) 555-2989,389 SW. Penn Street ,Allen,TX,75002,Reseller
TX-1045,Howard  Restaurant Group,Dominique,Goodwin,(857) 555-2039,8099 Prairie Ave. ,League City,TX,77573,Reseller
TX-1046,Reeves-Wilson Restaurants,George,Callahan,(784) 555-2193,8327 E. Cedar St. ,Alice,TX,78332,Reseller
TX-1047,Fernandez  Wines,Amiyah,Ellis,(407) 555-3644,9663 Arcadia Street ,Corpus Christi,TX,78411,Reseller
TX-1048,Jackson  Liquors,Krystal,Kim,(711) 555-2097,44 Green Street ,Houston,TX,77066,Reseller
TX-1049,Greer-Franklin Stores,Eve,Goodman,(271) 555-5081,795 Old Temple St. ,Humble,TX,77339,Reseller
TX-1050,Smith-Wilson ,Sabrina,Barton,(462) 555-1194,932 Cedarwood Drive ,Fort Worth,TX,76116,Reseller
TX-1051,Manning-Stevenson Purveyors,Ryder,Doyle,(602) 555-2103,848 Cardinal Street ,La Porte,TX,77571,Reseller
TX-1052,Bashful Breads Bakery,Barbara,Freeman,(392) 555-1515,641 Hill St. ,Palestine,TX,75801,Retailer
TX-1053,Cruz-Johnston LLC,Anne,Griffith,(385) 555-5334,947 SE. Garfield Avenue ,Cypress,TX,77429,Reseller
TX-1054,Carter  ,Colton,Rosales,(755) 555-3749,9467 S. Snake Hill Court ,Livingston,TX,77351,Reseller
TX-1055,Garrett  Purveyors,Humberto,Rivers,(999) 555-3089,9744 Virginia St. ,Houston,TX,77080,Reseller
TX-1056,Stout  Stores,Odin,Herring,(819) 555-6351,473 Wood Court ,Copperas Cove,TX,76522,Reseller
TX-1057,Powell-Williams ,Gilberto,Gill,(557) 555-6307,4 Trout St. ,Plano,TX,75023,Reseller
TX-1058,Frost-Baker ,Tyson,Jackson,(793) 555-7368,39 E. Smith Dr. ,Richardson,TX,75080,Reseller
TX-1059,"Harrison, Torres, and Smith Purveyors",Jerry,Clements,(664) 555-0255,30 Central Dr. ,Channelview,TX,77530,Reseller
TX-1060,Palmer-Whitney Inc.,Clara,Griffin,(554) 555-7544,78 E. Arcadia Lane ,Flower Mound,TX,75028,Reseller
TX-1061,Williams  Restaurant Group,Jovan,Powell,(534) 555-6516,112 Glenridge Ave. ,San Angelo,TX,76903,Reseller
TX-1062,"Schwartz, Crawford, and David ",Zachary,Rios,(421) 555-8738,572 Tailwater St. ,Haltom City,TX,76117,Reseller
TX-1063,Jimenez  Wines,Lorelai,Barker,(433) 555-9730,892 Oakwood Ave. ,McAllen,TX,78504,Reseller
TX-1064,"Kerr, Davis, and Phelps ",Alvaro,Simon,(800) 555-7108,97 Bradford St. ,Dallas,TX,75214,Reseller
TX-1065,Zhang  Wines,Matteo,Contreras,(873) 555-1289,73 Gregory Rd. ,Fort Worth,TX,76137,Reseller
TX-1066,Wagner-Willis ,Amare,Ritter,(767) 555-9872,20 Cross St. ,Dallas,TX,75208,Reseller
TX-1067,Kelley-Wheeler LLC,Brooke,Kane,(872) 555-9024,60 Pierce Drive ,Dallas,TX,75230,Reseller
TX-1068,Ringing Bell Restaurant,Owen,Hardy,(478) 555-9097,56 Sunnyslope Ave. ,Dallas,TX,75216,Retailer
TX-1069,Anderson-Lozano Purveyors,Raelynn,Gillespie,(778) 555-0913,5 Thorne Court ,San Antonio,TX,78217,Reseller
TX-1070,"Cooper, Willis, and Miller Beverages",Tony,Guerrero,(963) 555-7071,367 Lexington Street ,Dallas,TX,75248,Reseller
TX-1071,Sanchez  Restaurants,Natalya,Galloway,(594) 555-7481,57 East Oakland Court ,Lewisville,TX,75077,Reseller
TX-1072,"Rosario, Hart, and Thomas Liquors",Jakob,Reynolds,(506) 555-2185,43 St Louis Dr. ,Angleton,TX,77515,Reseller
TX-1073,"Stokes, Burns, and Garcia Wines",Ross,Maxwell,(721) 555-1118,732 Fairway St. ,Houston,TX,77070,Reseller
TX-1074,Lopez  Wines,Jeffery,Friedman,(530) 555-6281,650 Heritage Street ,Eagle Pass,TX,78852,Reseller
TX-1075,Buttery Loaf Deli,Karley,Bright,(530) 555-0887,933 Buttonwood Rd. ,Austin,TX,78741,Retailer
TX-1076,Subsequent Pint Pub,Sydnee,Rivas,(554) 555-8274,7380 S. Pennington Ave. ,Spring,TX,77381,Retailer
TX-1077,"Miller, Nixon, and Terrell Wine & Liquor",Mila,Robles,(522) 555-5797,275 Grove St. ,Amarillo,TX,79109,Reseller
TX-1078,Reed  ,Amelia,Green,(760) 555-4467,7300 Wall St. ,Dallas,TX,75238,Reseller
TX-1079,"Bowman, Hughes, and Rodriguez Restaurant Group",Madelyn,Reyes,(785) 555-6997,8472 Fairground St. ,Irving,TX,75062,Reseller
TX-1080,Alvarez-Miller Wine & Liquor,Tristian,Swanson,(779) 555-3932,82 Honey Creek Rd. ,Coppell,TX,75019,Reseller
TX-1081,Holloway-Nichols Beverages,Van,Murillo,(411) 555-2039,598 Belmont Street ,Houston,TX,77092,Reseller
TX-1082,"Baldwin, Rios, and Mcneil ",Alison,Mccullough,(749) 555-7422,225 East Glenridge Street ,Grand Prairie,TX,75050,Reseller
TX-1083,Barnes-Mcintyre Wine & Liquor,Angelina,Solis,(872) 555-1798,640 Forest Drive ,Plano,TX,75075,Reseller
TX-1084,Steady Fork Deli,Mira,Wu,(382) 555-4545,957 Swanson Street ,Pflugerville,TX,78660,Retailer
TX-1085,Jackson-Clark Restaurants,Maritza,Avila,(590) 555-2006,25 Thompson St. ,Fort Worth,TX,76133,Reseller
TX-1086,"Stewart, Peterson, and Contreras Restaurants",Easton,Jackson,(645) 555-5192,99 Lilac Dr. ,Keller,TX,76248,Reseller
TX-1087,Sanchez  Stores,Lexie,Graves,(380) 555-1873,225 Sunnyslope Dr. ,Fort Worth,TX,76112,Reseller
TX-1088,Allen  Group,Rocco,Madden,(293) 555-8141,9077 Taylor Lane ,Houston,TX,77065,Reseller
TX-1089,Pink Petal Express,Landyn,Browning,(367) 555-5651,766 E. Albany St. ,Austin,TX,78723,Retailer
TX-1090,Gonzalez  Restaurant Group,Shawn,Bartlett,(251) 555-9028,550 Snake Hill Drive ,Arlington,TX,76011,Reseller
TX-1091,Benjamin  Wine & Liquor,Rhianna,Spears,(592) 555-6239,329 Brandywine St. ,San Antonio,TX,78207,Reseller
TX-1092,Efficacious Cheese Stores,Nelson,Daugherty,(360) 555-3840,8489 Kirkland Lane ,Houston,TX,77093,Retailer
TX-1093,Jones-Hubbard ,Dominic,Nash,(424) 555-4370,605 S. Golden Star Lane ,Rosenberg,TX,77471,Reseller
TX-1094,Ellis  LLC,Monserrat,Guerra,(915) 555-6015,355 Atlantic Road ,Houston,TX,77017,Reseller
TX-1095,Jones-Camacho Stores,Cassius,Houston,(915) 555-2979,492 N. Creek Rd. ,San Antonio,TX,78218,Reseller
TX-1096,Harrison  Liquors,Dane,Day,(786) 555-6336,7128 South York St. ,Pharr,TX,78577,Reseller
TX-1097,Ellis  Group,Shelby,Woodard,(235) 555-3390,8823 Applegate Drive ,Lake Jackson,TX,77566,Reseller
TX-1098,Deeply Rooted Cafe,Mariyah,Horne,(653) 555-2359,62 Vine Ave. ,Brownsville,TX,78521,Retailer
TX-1099,Gray-Turner Wines,Dylan,Oneal,(991) 555-2401,9455 S. Glenholme Ave. ,Lubbock,TX,79424,Reseller
TX-1100,Ryan-Warren Restaurants,Jayson,Flynn,(513) 555-8879,425 Cherry Drive ,Spring,TX,77379,Reseller
TX-1101,Powers  LLC,Everett,Wilcox,(875) 555-7489,9639 W. Wilson Dr. ,Pearland,TX,77584,Reseller
TX-1102,Gonzalez-Williams ,Jewel,Mcdowell,(294) 555-8832,60 Alderwood Road ,Amarillo,TX,79106,Reseller
TX-1103,Hale-Harris Restaurant Group,Lucille,Randolph,(525) 555-1585,98 Harvey Street ,El Paso,TX,79936,Reseller
TX-1104,"Gregory, Pineda, and Becker ",Paul,Buck,(330) 555-4606,12 Ridgeview Street ,Longview,TX,75604,Reseller
TX-1105,"Hughes, Rowe, and Garrett Restaurant Group",Mya,Parsons,(583) 555-7234,20 West Lane ,Killeen,TX,76544,Reseller
TX-1106,Moore-Underwood Purveyors,Brynn,Carrillo,(502) 555-6763,78 Liberty Dr. ,Lewisville,TX,75067,Reseller
TX-1107,"Santana, Chavez, and Young Wines",Guadalupe,Mosley,(939) 555-4286,8276 E. Birchwood Drive ,San Antonio,TX,78228,Reseller
TX-1108,Cooper  ,Sarahi,Braun,(314) 555-4575,8236 Lake View Lane ,Dallas,TX,75243,Reseller
TX-1109,Meadows-Davis Purveyors,Azul,Schroeder,(759) 555-7508,7658 S. Greenrose Dr. ,McAllen,TX,78501,Reseller
TX-1110,Holmes  Restaurants,Isabell,Mercado,(947) 555-0468,472 Old Heritage St. ,Forney,TX,75126,Reseller
TX-1111,Everett  ,Cecilia,Carpenter,(502) 555-6223,9732 Parker Dr. ,Lake Jackson,TX,77566,Reseller
TX-1112,Abbott-Whitney ,Miley,Lynch,(431) 555-0195,655 West Street ,Victoria,TX,77904,Reseller
TX-1113,Hull  Wines,Deandre,Ritter,(499) 555-0509,9 Andover Dr. ,Longview,TX,75604,Reseller
TX-1114,"Contreras, Cannon, and Leonard ",Kelly,Burgess,(861) 555-7911,829 Tailwater Ave. ,San Antonio,TX,78213,Reseller
TX-1115,Exclusive Kettle Wines,Abbie,Rice,(884) 555-6302,945 W. Bayberry Drive ,El Paso,TX,79930,Retailer
TX-1116,Jones-Reed Beverages,Angelique,Meadows,(727) 555-2849,6 Cooper Street ,Helotes,TX,78023,Reseller
TX-1117,Dalton-Lawrence Inc.,Caden,Salas,(351) 555-0046,9241 Kingston Ave. ,Richardson,TX,75080,Reseller
TX-1118,"Parker, Johnson, and Bailey Restaurant Group",Glenn,Burke,(709) 555-1231,8638 Orange Drive ,Corpus Christi,TX,78418,Reseller
TX-1119,"Brooks, Brooks, and Hughes ",Finnegan,Gibbs,(425) 555-7446,8023 Mammoth St. ,Amarillo,TX,79106,Reseller
TX-1120,Thatsa Fact,Brady,Benitez,(202) 555-8946,35 Hall Ave. ,Sugar Land,TX,77478,Retailer
TX-1121,Perez-Richardson ,Baylee,Jennings,(794) 555-5645,7267 Jones St. ,Rowlett,TX,75088,Reseller
TX-1122,Thomas  Stores,Kylee,Campos,(583) 555-6064,640 Williams St. ,Mcallen,TX,78501,Reseller
TX-1123,"Sanchez, Smith, and Gardner ",Janet,Malone,(323) 555-2493,7801 Bridle Ave. ,Copperas Cove,TX,76522,Reseller
TX-1124,"Jones, Bennett, and Mueller Group",Rhianna,Branch,(664) 555-4434,526 South Garfield St. ,Houston,TX,77016,Reseller
TX-1125,"Rose, Ramos, and Shelton Restaurants",Korbin,Lloyd,(876) 555-7361,66 Snake Hill Drive ,Garland,TX,75043,Reseller
TX-1126,Byrd-Perry ,Chad,Williamson,(888) 555-7605,119 El Dorado Dr. ,Fort Worth,TX,76110,Reseller
TX-1127,Roberts-Johns Liquors,Iliana,Nielsen,(258) 555-1367,814 Manchester St. ,Harlingen,TX,78552,Reseller
TX-1128,Dickson  Wines,Angie,Sampson,(698) 555-7431,810 Sherwood Drive ,San Angelo,TX,76901,Reseller
TX-1129,Mendoza  Purveyors,Benjamin,Abbott,(285) 555-7941,89 North Tailwater St. ,Euless,TX,76039,Reseller
TX-1130,Tumbleweed  Wines,Fernando,Bush,(347) 555-9463,792 South Lakewood St. ,Desoto,TX,75115,Reseller
UT-1001,"Garcia, Hernandez, and Gallagher ",Madilynn,Stone,(589) 555-3335,8595 Kirkland St. ,Roy,UT,84067,Reseller
UT-1002,Lynch-Solomon Beverages,Brent,Preston,(916) 555-8554,85 Lincoln St. ,Ogden,UT,84404,Reseller
UT-1003,Mcclure  ,Ulises,Meyers,(576) 555-3938,51 W. Pennsylvania St. ,Salt Lake City,UT,84119,Reseller
UT-1004,Byrd  Inc.,Dulce,Whitney,(789) 555-5641,23 N. University Dr. ,Salt Lake City,UT,84119,Reseller
UT-1005,"Johnson, Rodgers, and Drake Stores",Piper,Campbell,(391) 555-4211,200 Pineknoll Ave. ,Roy,UT,84067,Reseller
UT-1006,Harper-Thompson LLC,Alec,Fernandez,(563) 555-8368,661 Wrangler Lane ,Bountiful,UT,84010,Reseller
UT-1007,Acevedo-Smith Liquors,Josephine,Kennedy,(205) 555-6233,8720 Arrowhead Dr. ,Ogden,UT,84404,Reseller
VA-1001,Grand Honey Deli,Grady,Saunders,(310) 555-8983,863 Creek St. ,Christiansburg,VA,24073,Retailer
VA-1002,Burly Binding Books,Devon,Pierce,(568) 555-8581,223 Highland St. ,Leesburg,VA,20175,Retailer
VA-1003,Clear Stream Eatery,Reyna,Cowan,(642) 555-7058,7838 Thatcher Rd. ,Lorton,VA,22079,Retailer
VA-1004,Ruiz  Purveyors,Kiley,Shah,(802) 555-8801,7517 North Iroquois St. ,Danville,VA,24540,Reseller
VA-1005,Villanueva  Purveyors,Micah,Turner,(973) 555-7461,8177 Beach St. ,Glen Allen,VA,23059,Reseller
VA-1006,"Flores, Harris, and Carter Stores",Nickolas,Duffy,(426) 555-1101,568 Woodside Avenue ,Woodbridge,VA,22191,Reseller
VA-1007,"Ross, Meyers, and Malone Purveyors",Cael,Boone,(960) 555-1345,74 Fordham St. ,Hampton,VA,23666,Reseller
VA-1008,Johnson-Roy Liquors,Mckenna,Fernandez,(522) 555-4166,8418 Old Purple Finch St. ,Ashburn,VA,20147,Reseller
VA-1009,Gordon  Wines,Ariel,Little,(315) 555-4935,8130 Harrison St. ,Norfolk,VA,23503,Reseller
VA-1010,Cox-Pearson Group,Justice,Mack,(646) 555-6726,4 Beacon Dr. ,Petersburg,VA,23803,Reseller
VA-1011,"Hammond, Barnes, and Padilla Liquors",Gilberto,Boone,(497) 555-1805,991 Mill Ave. ,Annandale,VA,22003,Reseller
VA-1012,Owen  LLC,Sullivan,Fowler,(650) 555-4051,9557 West Wayne Rd. ,Portsmouth,VA,23703,Reseller
VA-1013,"Doyle, Herrera, and Duke ",Sylvia,Brady,(760) 555-0793,8372 Manchester St. ,Williamsburg,VA,23185,Reseller
VA-1014,Smith-Conrad Inc.,Siena,Li,(854) 555-7942,442 Cleveland Street ,Charlottesville,VA,22901,Reseller
VA-1015,The Sweet Sip Cafe,Alisson,Wright,(449) 555-0107,158 Mountainview Drive ,Manassas,VA,20109,Retailer
VA-1016,"Donaldson, Ellis, and Jones Purveyors",Kierra,Kerr,(640) 555-8137,356 Magnolia Road ,Powhatan,VA,23139,Reseller
VA-1017,Crawford  Purveyors,Christian,Powell,(207) 555-2118,7636 Tanglewood Rd. ,Lynchburg,VA,24502,Reseller
VA-1018,"Miranda, Parks, and Hess Restaurants",Tia,Jones,(860) 555-8839,545 Belmont Lane ,Herndon,VA,20170,Reseller
VA-1019,Osborne-Hernandez ,Keagan,Mason,(870) 555-0141,46 Richardson Ave. ,Vienna,VA,22180,Reseller
VA-1020,Jackson-Grant Wines,Julianne,Rangel,(923) 555-2490,4 North Shipley Road ,Winchester,VA,22601,Reseller
VA-1021,Kingston-Miller Group,Nathaly,Reyes,(595) 555-4005,527 Beach Ave. ,Chesapeake,VA,23320,Reseller
VA-1022,Torres  Stores,Nash,Dodson,(889) 555-9862,371 Cobblestone Ave. ,Richmond,VA,23223,Reseller
VA-1023,Snyder  Wines,Cara,Vazquez,(209) 555-2818,752 Fremont Ave. ,Gainesville,VA,20155,Reseller
VA-1024,"Barber, Cowan, and Tyler Stores",Kevin,Carpenter,(854) 555-1889,7138 Old Academy Drive ,Virginia Beach,VA,23451,Reseller
VA-1025,Kramer-Lowery ,Jolie,Holden,(383) 555-7772,7329 Lake Forest St. ,Colonial Heights,VA,23834,Reseller
VA-1026,Young Leaf,Leonard,Powers,(253) 555-1628,1 Marconi Drive ,Martinsville,VA,24112,Retailer
VA-1027,Walsh & Co.,Lydia,Duke,(370) 555-7107,94 East Monroe Street ,Fredericksburg,VA,22405,Reseller
VA-1028,Graves-Sosa ,Ralph,Shaw,(766) 555-9260,621 West Branch Ave. ,Henrico,VA,23228,Reseller
VA-1029,Bell  Beverages,Shaniya,Ryan,(288) 555-1588,9888 E. Pin Oak St. ,Midlothian,VA,23112,Reseller
VA-1030,"Nixon, Ingram, and Day Restaurant Group",Regina,Atkinson,(506) 555-3867,931 Annadale Rd. ,Sterling,VA,20164,Reseller
VA-1031,Bell  ,Morgan,Duran,(766) 555-6574,769 Stonybrook St. ,Newport News,VA,23601,Reseller
VA-1032,Reston  Wine Co.,Ruby,Lloyd,(540) 555-2895,408 Greenrose Road ,Reston,VA,20191,Reseller
VA-1033,Cozy Cellar,Emerson,Smith,(913) 555-0582,7185 Indian Spring Ave. ,Manassas,VA,20109,Retailer
VA-1034,Smith Hurtt Stores,Emilia,Davidson,(648) 555-0556,9 Wild Horse Drive ,Gainesville,VA,20155,Reseller
VA-1035,Delacruz  Stores,Johnny,Crawford,(622) 555-2887,974 Ramblewood Court ,Williamsburg,VA,23185,Reseller
VA-1036,Dependent Leaf Deli,Erica,Juarez,(279) 555-7294,82 Cedar Street ,Mechanicsville,VA,23111,Retailer
VA-1037,"Fry, Castillo, and Arroyo ",Leonidas,Smith,(868) 555-5218,707 Lakewood St. ,Charlottesville,VA,22901,Reseller
VA-1038,Rodriguez-Ballard Restaurants,Gloria,Sanchez,(828) 555-6560,17 Birchwood Street ,Reston,VA,20191,Reseller
VA-1039,Gonzalez  Group,Carolina,Garrett,(282) 555-0702,616 South Bellevue Street ,Lynchburg,VA,24502,Reseller
VA-1040,"West, Smith, and Moody Purveyors",Jett,Summers,(597) 555-9167,195 Foxrun St. ,Henrico,VA,23228,Reseller
VA-1041,Cameron  Group,Nicolas,Mendoza,(311) 555-2846,262 Carpenter Lane ,Martinsville,VA,24112,Reseller
VA-1042,Ferguson  Restaurant Group,Chasity,Nash,(735) 555-5621,66 Ocean Ave. ,Midlothian,VA,23112,Reseller
VA-1043,Raymond-Romero ,Melina,Oconnell,(918) 555-5417,77 W. Gregory St. ,Colonial Heights,VA,23834,Reseller
VA-1044,Atkins  Stores,Jaidyn,Gross,(962) 555-3029,8809 E. Canterbury Ave. ,Richmond,VA,23223,Reseller
VA-1045,Adventurous Cup Sandwiches,Laci,Monroe,(938) 555-8276,8613 Smith Store Ave. ,Virginia Beach,VA,23451,Retailer
VA-1046,"Osborne, Burgess, and Lopez ",Ariel,Dyer,(302) 555-3297,8710 W. Longbranch Ave. ,Glen Allen,VA,23059,Reseller
VA-1047,Gilmore-Price Restaurants,Phoebe,Mayer,(280) 555-0178,32 Market Street ,Fredericksburg,VA,22405,Reseller
VA-1048,Scott-Boyd Restaurants,Amber,Merritt,(557) 555-9724,9739 Union Ave. ,Harrisonburg,VA,22801,Reseller
VA-1049,"Patrick, Jones, and Davis Group",Gaige,Gibbs,(494) 555-6694,218 N. Longbranch Rd. ,Front Royal,VA,22630,Reseller
VA-1050,"Gomez, Hendricks, and Lam Liquors",Micah,Booker,(848) 555-3741,30 Big Rock Cove Ave. ,Burke,VA,22015,Reseller
VA-1051,Johnson  Wine & Liquor,Fernanda,Mcgrath,(393) 555-8042,375 East Brown Street ,Stafford,VA,22554,Reseller
VA-1052,Tanner  Purveyors,Valentino,Davies,(688) 555-9148,1 Dunbar St. ,Powhatan,VA,23139,Reseller
VA-1053,Hernandez-Jones Wine & Liquor,Jack,Barton,(363) 555-0727,1 Whitemarsh Street ,Chesapeake,VA,23320,Reseller
VA-1054,Wolf-Lowe ,Marley,Cruz,(343) 555-1965,932 Southampton Rd. ,Newport News,VA,23601,Reseller
VA-1055,"Anderson, Davidson, and Wright Restaurant Group",Nayeli,Davis,(632) 555-8796,9494 Mammoth Drive ,Christiansburg,VA,24073,Reseller
VA-1056,"Hampton, Branch, and Grant Wine & Liquor",Eddie,Stokes,(526) 555-2702,19 West Thomas Ave. ,Woodbridge,VA,22191,Reseller
VA-1057,"Williams, Goodwin, and Price Wines",Mallory,Marshall,(657) 555-1684,7344 Henry St. ,Mc Lean,VA,22101,Reseller
VA-1058,Howard  Wines,Wilson,Anderson,(792) 555-4988,572 North Lincoln St. ,Chesterfield,VA,23832,Reseller
VA-1059,Henry-Cook ,Monserrat,Joseph,(543) 555-2687,201 East Aspen Street ,Roanoke,VA,24012,Reseller
VA-1060,Allen-Parker ,Allan,Barker,(530) 555-5640,889 Miller St. ,Sterling,VA,20164,Reseller
VA-1061,"Fox, Martinez, and Wright Purveyors",Guillermo,Stein,(484) 555-9767,5 Iroquois Ave. ,Falls Church,VA,22041,Reseller
